channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope
451.72,0.03700000000006663,-0.0005222222222147437,4860.000000000012,1.075567217504613,456.48,0.09033333333349886,0.0028777777777888075,4709.999999999962,148.9244327825454,450.27,0.004000000000007306,8.888888888925117e-05,4229.999999999951,628.9244327825563,456.23,0.008666666666635885,-0.0011333333333329505,5160.000000000069,301.0755672175619,450.02,0.0009999999999974686,-0.000766666666665453,5490.000000000073,631.0755672175655,198.0,2286.85714285714,1.0574750732319,763.0,2259175,4,4,891.844282670455,1934.1576462369,1,61563600181,61563600180381,10.637442754068
386.51,0.0006666666666629478,-0.0002666666666666565,1650.0000000000753,12.658064516218474,407.49,0.046999999999954946,0.0005888888888830467,779.9999999999557,857.3419354839011,398.04,0.007000000000028386,1.9944404923962104e-15,119.9999999999351,1517.3419354839216,395.12,0.06566666666636099,-0.00012222222222103306,2610.000000000136,972.6580645162792,392.47,0.0,-0.004222222222234588,3060.000000000027,1422.65806451617,60.0,234.888888888889,1.09810593506451,60.0,2253127,1,1,925.533029267282,2894.78604651362,1,61563600181,61563600180081,10.637442754068
376.75,0.0006666666666668687,-2.2222222222255905e-05,5459.999999999954,8.392258064527596,390.17,0.0526666666667319,0.001688888888893026,4379.999999999983,1071.6077419354433,379.51,0.007999999999978838,8.888888888770432e-05,2880.0000000000373,2571.6077419353887,,,,,,,,,,,180.0,220.408163265306,1.00280040051795,763.0,2252129,2,3,931.778695771188,566.308269825081,1,61563600181,61563600180031,10.637442754068
354.92,0.0020000000000057905,2.222222222232867e-05,1860.000000000088,9.499999999915644,369.12,0.21666666666728904,0.005722222222255094,1499.999999999888,369.50000000011573,357.81,0.002666666666673776,-7.777777777821584e-05,1139.999999999688,729.5000000003156,,,,,,,,,,,63.0,208.25,1.19470497674132,63.0,2249742,1,1,946.162654992306,1713.18680156879,1,61563600171,61563600170461,7.2596179489569
341.41,0.0003333333333303522,-2.222222222196319e-05,3000.000000000231,10.712645161237106,370.29,0.04766666666628395,-0.003577777777720321,3450.000000000324,439.28735483885566,356.41,0.01666666666653277,-0.006277777777676883,4410.0000000001,1399.287354838632,,,,,,,,,,,102.0,480.555555555555,1.03230183389593,102.0,2247757,1,1,957.329149650805,1449.6684408713,1,61563600171,61563600170361,7.2596179489569
326.0,0.0,0.0,3629.99999999988,7.515932070989038,330.47,0.018666666666742857,0.0005666666666713402,3449.9999999997067,187.5159320711623,329.19,0.004000000000016462,-4.4444444444829637e-05,3120.000000000102,517.5159320707671,,,,,,,,,,,123.0,3940.88888888889,1.04983109815454,123.0,2245780,1,3,969.252694794626,2280.02019598318,1,61563600171,61563600170261,7.2596179489569
319.0,0.0,-0.0005555555555489954,2729.999999999948,6.834557935558223,323.95,0.10833333333574564,0.0017222222223534497,2819.999999999633,96.83455793524308,320.73,0.00933333333327074,0.0002444444444410855,3090.00000000038,366.83455793599023,,,,,,,,,,,93.0,108.138888888889,1.08623062864874,632.0,2244784,2,2,974.930573434541,1776.87346945293,1,61563600171,61563600170211,7.2596179489569
311.0,0.0,-0.013744444444195274,1260.000000000365,0.631612902862571,327.76,0.08333333333249458,0.0019333333332944252,2220.000000000221,959.3683870969935,325.77,0.0059999999999518425,0.00017777777777498277,2790.000000000198,1529.3683870969703,,,,,,,,,,,48.0,244.888888888889,1.07616774082793,48.0,2243787,1,1,980.608452074455,1587.52049122271,1,61563600171,61563600170161,7.2596179489569
303.0,0.0,0.0,3269.9999999999804,6.129419354824677,311.14,0.01966666666665789,-0.0013333333333319867,3540.000000000067,276.1294193549111,309.25,0.06300000000021155,0.0014444444444566495,3569.999999999966,306.1294193548101,,,,,,,,,,,110.5,1104.88888888889,1.0963468547545,110.5,2242789,1,1,985.907805471709,2295.79939624597,1,61563600171,61563600170111,7.2596179489569
295.5,0.09000000000011626,0.002611111111119247,1679.9999999999816,14.222175134219697,298.55,0.011333333333349082,3.333333333469779e-05,1619.999999999951,74.22217513425039,297.9,0.1930000000002508,-0.004944444444457249,1559.9999999999202,134.2221751342811,298.62,0.10400000000013415,0.003466666666675605,1740.0000000000125,45.777824865811226,298.48,0.0,-0.00015555555555538242,1800.000000000043,105.7778248658417,54.0,121.25,1.03008800034946,54.0,2241806,1,1,991.964209354285,1196.22345456528,1,61563600171,61563600170061,7.2596179489569
286.0,0.11566666666630464,0.0036333333333105817,2459.9999999999864,10.640516129074058,294.56,0.07733333333308987,0.0021111111110962634,1950.000000000049,520.6405161290113,289.81,0.0016666666666672856,-1.1111111110884405e-05,1349.9999999999277,1120.6405161291327,,,,,,,,,,,84.0,70.56,1.01673202696613,84.0,2240421,1,1,999.723976828835,618.909935586113,1,61563600161,61563600160611,6.36478532605727
272.5,0.05766666666676867,0.0017666666666723866,5369.999999999764,4.251612902985471,276.15,0.005666666666675438,-0.00011111111111154297,5010.000000000048,355.74838709673077,266.72,0.019000000000033615,0.0002222222222293015,1980.0000000001949,3385.7483870965843,275.82,0.0023333333333372796,5.555555555576693e-05,6029.999999999863,664.2516129030837,268.8,0.016333333333362853,0.00011111111111147075,7889.999999999814,2524.2516129030346,175.0,646.204081632653,1.09662250838816,496.0,2238408,2,4,1010.89047148733,997.53379837136,1,61563600161,61563600160511,6.36478532605727
