channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope
433.5,0.06599999999995909,0.0021888888888861834,1770.000000000166,9.731612903000041,437.17,0.02166666666661854,-0.0003000000000002491,2069.9999999999586,290.2683870967926,435.23,0.0009999999999986964,-0.00014444444444407727,2400.000000000263,620.2683870970968,,,,,,,,,,,60.5,427.555555555556,1.11630167485184,60.5,2520778,1,1,206.17520966401,949.005947782994,1,61569000641,61569000640691,5.72520539640441
426.5,0.0,-0.003755555555568701,1710.0000000000473,9.185276503740397,429.45,0.02833333333303843,0.0006888888888684147,2010.000000000211,290.8147234964233,427.72,0.00033333333332957407,-0.0002111111111121171,3119.999999999968,1400.8147234961805,,,,,,,,,,,58.5,188.25,1.10088313136173,58.5,2519764,1,1,210.347688417177,2301.62610999373,1,61569000641,61569000640641,5.72520539640441
422.1,0.0016666666666646708,1.1111111111036832e-05,2250.0000000000505,10.504387096789287,426.2,0.010333333333298635,-0.00016666666666860326,2070.000000000045,169.49561290321617,425.91,0.007000000000006412,-0.0004777777777768636,1950.0000000000025,289.4956129032587,,,,,,,,,,,76.0,87.2222222222222,1.10088313136173,76.0,2518768,1,1,214.381084545239,2301.62610999373,1,61569000641,61569000640591,5.72520539640441
414.0,0.0,-0.002322222222249651,1889.999999999924,12.69354838714844,417.32,0.011999999999957527,0.00016666666666551212,2069.999999999998,192.69354838722256,415.63,0.00433333333331768,0.00014444444444340593,2699.9999999999745,822.6935483871989,,,,,,,,,,,63.0,282.24,1.0471428137468,63.0,2517758,1,1,218.4144806733,1725.05609261016,1,61569000641,61569000640541,5.72520539640441
407.5,0.0,0.0,2969.999999999977,0.8584557752660658,411.21,0.04100000000004967,0.0010111111111143385,3119.9999999999745,149.14154422473166,410.33,0.0053333333333192914,0.0001444444444435629,3300.000000000056,329.14154422481306,409.99,0.007333333333327907,0.00013333333333293706,2850.000000000005,120.85845577523787,409.39,0.001000000000002213,6.31583905545998e-17,2669.9999999999814,300.8584557752615,108.5,140.333333333333,1.01844062492774,984.0,2516751,2,2,222.726042051573,1095.29573964529,1,61569000641,61569000640491,5.72520539640441
401.5,0.0,-0.0021555555555572196,3899.9999999999623,9.330967741972017,405.38,0.023999999999962635,0.00018888888888601808,3570.0000000000346,339.3309677418997,401.0,0.00033333333333252993,-0.0011000000000008854,2610.000000000011,1299.3309677419234,,,,,,,,,,,128.0,1513.34693877551,1.04164397599265,128.0,2515768,1,2,227.176686054951,1184.19801293302,1,61569000641,61569000640441,5.72520539640441
395.0,0.10200000000011449,0.00277777777778499,6240.000000000006,11.607999999948333,398.78,0.003666666666665454,-0.00026666666666637107,6120.000000000046,131.60799999990832,395.93,0.0003333333333327472,-0.00012222222222208243,4620.000000000016,1631.6079999999383,,,,,,,,,,,209.0,1769.63265306122,1.03137640742989,984.0,2514774,2,2,231.488247433224,1096.93530757022,1,61569000641,61569000640391,5.72520539640441
390.84,0.0006666666666664847,-5.5555555555638927e-05,1349.9999999999698,6.874838709649566,391.84,0.01899999999999461,0.0002666666666661091,1229.999999999988,113.12516129033224,389.13,0.006999999999990193,9.999999999945331e-05,660.0000000000238,683.1251612902964,392.15,0.005999999999990511,-6.666666666701275e-05,1680.000000000025,336.8748387097048,391.64,0.003999999999998666,-0.00011111111111082781,2010.000000000022,666.8748387097019,90.0,47.5555555555556,1.21861621640872,90.0,2513746,1,1,236.077974061708,1617.51269838535,1,61569000641,61569000640341,5.72520539640441
385.5,0.0,0.0,1320.0000000003497,6.083225806763721,386.77,0.0,-5.555555555442079e-05,1560.000000000196,246.08322580661002,383.7,0.009333333333247594,0.00013333333332605149,2309.999999999987,996.0832258064008,,,,,,,,,,,42.0,84.96,1.05659878073673,42.0,2512747,1,1,240.389535439981,2393.65395678785,1,61569000641,61569000640291,5.72520539640441
381.62,0.05399999999975786,-0.0002111111111297,4229.999999999991,4.844190079720647,382.72,0.00100000000000479,-0.00019999999999991056,4589.999999999934,364.84419007966335,381.91,0.007333333333286327,1.111111110816737e-05,5040.000000000028,814.8441900797579,384.75,0.0,-0.0004111111111116085,3750.00000000012,475.1558099201502,383.52,0.0026666666666512557,-0.0002444444444452697,3570.0000000001737,655.1558099200965,133.5,111.138888888889,1.04921158998959,984.0,2511761,2,2,244.283848942937,2172.71182718576,1,61569000641,61569000640241,5.72520539640441
